path,target
./data/figs_5/f1343_09.png,W
./data/figs_5/f1307_03.png,R
./data/figs_5/f1363_08.png,T
./data/figs_5/s1293_06.png,L
./data/figs_5/f1393_01.png,W
./data/figs_5/f1500_07.png,A
./data/figs_5/s1425_01.png,W
./data/figs_5/f1396_07.png,T
./data/figs_5/s1432_03.png,R
./data/figs_5/f1480_02.png,T
./data/figs_5/f1455_03.png,T
./data/figs_5/s1323_03.png,T
./data/figs_5/s1480_02.png,T
./data/figs_5/f1368_06.png,L
./data/figs_5/f1468_09.png,A
./data/figs_5/s1405_07.png,T
./data/figs_5/s1364_05.png,R
./data/figs_5/f1349_04.png,A
./data/figs_5/s1294_07.png,T
./data/figs_5/f1388_08.png,A
./data/figs_5/s1396_07.png,T
./data/figs_5/s1434_03.png,W
./data/figs_5/f1302_02.png,W
./data/figs_5/f1482_03.png,R
./data/figs_5/s1438_09.png,W
./data/figs_5/s1275_02.png,T
./data/figs_5/s1354_07.png,T
./data/figs_5/s1347_09.png,L
./data/figs_5/s1454_08.png,W
./data/figs_5/s1443_03.png,W
./data/figs_5/s1427_10.png,A
./data/figs_5/s1399_06.png,T
./data/figs_5/s1336_10.png,L
./data/figs_5/f1358_09.png,L
./data/figs_5/f1281_08.png,A
./data/figs_5/s1467_09.png,W
./data/figs_5/s1419_05.png,R
./data/figs_5/s1452_01.png,A
./data/figs_5/f1291_09.png,L
./data/figs_5/s1485_05.png,R
./data/figs_5/s1270_02.png,W
./data/figs_5/s1463_02.png,T
./data/figs_5/s1458_04.png,A
./data/figs_5/f1379_07.png,L
./data/figs_5/s1343_09.png,W
./data/figs_5/f1496_10.png,A
./data/figs_5/s1389_08.png,L
./data/figs_5/f1402_04.png,R
./data/figs_5/f1484_02.png,T
./data/figs_5/s1308_07.png,A
./data/figs_5/f1338_03.png,R
./data/figs_5/s1479_10.png,T
./data/figs_5/f1423_10.png,L
./data/figs_5/s1442_07.png,T
./data/figs_5/f1328_01.png,R
./data/figs_5/s1363_08.png,T
./data/figs_5/f1404_09.png,L
./data/figs_5/f1285_08.png,L
./data/figs_5/s1324_08.png,L
./data/figs_5/s1257_04.png,R
./data/figs_5/f1449_07.png,T
./data/figs_5/s1279_08.png,W
./data/figs_5/s1271_08.png,L
./data/figs_5/f1294_07.png,T
./data/figs_5/s1394_07.png,W
./data/figs_5/f1456_10.png,A
./data/figs_5/f1348_01.png,W
./data/figs_5/s1440_05.png,R
./data/figs_5/s1375_02.png,A
./data/figs_5/s1362_01.png,W
./data/figs_5/s1397_06.png,A
./data/figs_5/f1283_03.png,A
./data/figs_5/f1367_02.png,T
./data/figs_5/s1484_02.png,T
./data/figs_5/f1436_09.png,L
./data/figs_5/s1258_09.png,L
./data/figs_5/s1498_03.png,T
./data/figs_5/s1273_08.png,A
./data/figs_5/s1290_10.png,W
./data/figs_5/s1353_07.png,W
./data/figs_5/s1492_09.png,L
./data/figs_5/f1303_10.png,A
./data/figs_5/f1293_06.png,L
./data/figs_5/s1401_06.png,A
./data/figs_5/f1356_02.png,R
./data/figs_5/f1266_08.png,L
./data/figs_5/f1410_02.png,R
./data/figs_5/f1384_07.png,T
./data/figs_5/f1350_03.png,R
./data/figs_5/s1282_01.png,W
./data/figs_5/f1253_03.png,R
./data/figs_5/f1284_05.png,R
./data/figs_5/f1431_08.png,A
./data/figs_5/s1421_04.png,R
./data/figs_5/f1469_04.png,W
./data/figs_5/s1456_10.png,A
./data/figs_5/f1398_03.png,A
./data/figs_5/s1367_02.png,T
./data/figs_5/f1488_01.png,R
./data/figs_5/f1254_06.png,A
./data/figs_5/f1298_05.png,A
./data/figs_5/s1333_08.png,T
./data/figs_5/s1413_07.png,T
./data/figs_5/f1262_01.png,W
./data/figs_5/f1483_05.png,A
./data/figs_5/f1444_01.png,W
./data/figs_5/s1298_05.png,A
./data/figs_5/f1316_09.png,L
./data/figs_5/f1415_08.png,W
./data/figs_5/f1259_08.png,T
./data/figs_5/f1457_09.png,W
./data/figs_5/f1427_10.png,A
./data/figs_5/s1370_05.png,R
./data/figs_5/s1254_06.png,A
./data/figs_5/s1410_02.png,R
./data/figs_5/f1424_10.png,L
./data/figs_5/s1330_03.png,R
./data/figs_5/s1340_01.png,W
./data/figs_5/f1497_03.png,W
./data/figs_5/f1297_09.png,L
./data/figs_5/f1276_01.png,W
./data/figs_5/s1348_01.png,W
./data/figs_5/s1403_05.png,R
./data/figs_5/s1406_03.png,T
./data/figs_5/s1428_07.png,A
./data/figs_5/s1489_04.png,R
./data/figs_5/s1368_06.png,L
./data/figs_5/s1312_10.png,L
./data/figs_5/f1329_10.png,L
./data/figs_5/s1262_01.png,W
./data/figs_5/f1355_05.png,R
./data/figs_5/f1490_08.png,T
./data/figs_5/s1292_07.png,R
./data/figs_5/f1324_08.png,L
./data/figs_5/f1256_07.png,A
./data/figs_5/s1373_10.png,L
./data/figs_5/s1496_10.png,A
./data/figs_5/s1408_03.png,R
./data/figs_5/s1445_10.png,A
./data/figs_5/s1263_09.png,W
./data/figs_5/s1455_03.png,T
./data/figs_5/s1426_02.png,R
./data/figs_5/s1400_01.png,R
./data/figs_5/s1287_02.png,W
./data/figs_5/f1437_07.png,T
./data/figs_5/f1313_03.png,R
./data/figs_5/f1453_07.png,W
./data/figs_5/f1391_10.png,L
./data/figs_5/f1470_09.png,W
./data/figs_5/s1448_10.png,L
./data/figs_5/f1472_08.png,T
./data/figs_5/f1311_06.png,L
./data/figs_5/s1469_04.png,W
./data/figs_5/s1412_04.png,R
./data/figs_5/f1421_04.png,R
./data/figs_5/f1454_08.png,W
./data/figs_5/s1267_05.png,R
./data/figs_5/f1414_08.png,A
./data/figs_5/f1461_07.png,W
./data/figs_5/f1390_07.png,L
./data/figs_5/s1459_09.png,W
./data/figs_5/s1478_07.png,A
./data/figs_5/f1341_03.png,T
./data/figs_5/f1306_08.png,T
./data/figs_5/s1451_06.png,L
./data/figs_5/f1282_01.png,W
./data/figs_5/f1335_08.png,T
./data/figs_5/s1384_07.png,T
./data/figs_5/f1481_02.png,W
./data/figs_5/s1261_07.png,T
./data/figs_5/f1430_05.png,R
./data/figs_5/s1316_09.png,L
./data/figs_5/s1380_02.png,T
./data/figs_5/f1252_07.png,W
./data/figs_5/f1494_04.png,T
./data/figs_5/f1331_04.png,R
./data/figs_5/s1319_01.png,W
./data/figs_5/s1253_03.png,R
./data/figs_5/f1365_07.png,A
./data/figs_5/s1284_05.png,R
./data/figs_5/s1277_08.png,L
./data/figs_5/f1462_09.png,W
./data/figs_5/s1407_04.png,W
./data/figs_5/f1340_01.png,W
./data/figs_5/s1387_02.png,A
./data/figs_5/f1425_01.png,W
./data/figs_5/s1305_06.png,L
./data/figs_5/s1436_09.png,L
./data/figs_5/f1403_05.png,R
./data/figs_5/f1464_10.png,L
./data/figs_5/s1493_08.png,L
./data/figs_5/s1313_03.png,R
./data/figs_5/f1435_09.png,A
./data/figs_5/s1414_08.png,A
./data/figs_5/f1314_02.png,W
./data/figs_5/s1314_02.png,W
./data/figs_5/f1300_08.png,T
./data/figs_5/f1426_02.png,R
./data/figs_5/s1328_01.png,R
./data/figs_5/f1389_08.png,L
./data/figs_5/f1401_06.png,A
./data/figs_5/s1327_08.png,T
./data/figs_5/f1255_07.png,T
./data/figs_5/f1445_10.png,A
./data/figs_5/f1326_07.png,T
./data/figs_5/f1265_06.png,W
./data/figs_5/s1369_07.png,A
./data/figs_5/f1471_01.png,W
./data/figs_5/f1295_07.png,L
./data/figs_5/f1382_08.png,L
./data/figs_5/f1411_05.png,A
./data/figs_5/f1447_03.png,A
./data/figs_5/s1322_09.png,L
./data/figs_5/s1378_08.png,L
./data/figs_5/s1317_07.png,T
./data/figs_5/f1263_09.png,W
./data/figs_5/f1467_09.png,W
./data/figs_5/f1251_03.png,A
./data/figs_5/f1418_10.png,L
./data/figs_5/s1431_08.png,A
./data/figs_5/f1466_09.png,L
./data/figs_5/s1497_03.png,W
./data/figs_5/f1499_01.png,A
./data/figs_5/s1482_03.png,R
./data/figs_5/s1374_04.png,W
./data/figs_5/f1372_04.png,W
./data/figs_5/f1450_09.png,W
./data/figs_5/f1261_07.png,T
./data/figs_5/s1260_04.png,W
./data/figs_5/f1399_06.png,T
./data/figs_5/s1338_03.png,R
./data/figs_5/s1500_07.png,A
./data/figs_5/s1420_05.png,W
./data/figs_5/f1386_01.png,R
./data/figs_5/f1362_01.png,W
./data/figs_5/s1424_10.png,L
./data/figs_5/f1342_03.png,R
./data/figs_5/f1279_08.png,W
./data/figs_5/s1392_10.png,L
./data/figs_5/s1429_06.png,L
./data/figs_5/s1476_02.png,L
./data/figs_5/s1357_05.png,L
./data/figs_5/f1272_01.png,A
./data/figs_5/f1491_06.png,A
./data/figs_5/f1337_02.png,A
./data/figs_5/f1477_07.png,A
./data/figs_5/f1428_07.png,A
./data/figs_5/s1297_09.png,L
./data/figs_5/s1335_08.png,T
./data/figs_5/s1411_05.png,A
./data/figs_5/s1488_01.png,R
./data/figs_5/f1271_08.png,L
./data/figs_5/s1491_06.png,A
./data/figs_5/s1329_10.png,L
./data/figs_5/s1386_01.png,R
./data/figs_5/f1345_06.png,L
./data/figs_5/s1439_01.png,R
./data/figs_5/f1333_08.png,T
./data/figs_5/s1341_03.png,T
./data/figs_5/f1359_03.png,R
./data/figs_5/f1432_03.png,R
./data/figs_5/f1336_10.png,L
./data/figs_5/f1374_04.png,W
./data/figs_5/s1283_03.png,A
./data/figs_5/s1346_05.png,R
./data/figs_5/f1446_03.png,R
./data/figs_5/f1381_01.png,R
./data/figs_5/s1402_04.png,R
./data/figs_5/s1281_08.png,A
./data/figs_5/s1465_01.png,W
./data/figs_5/s1461_07.png,W
./data/figs_5/f1452_01.png,A
./data/figs_5/f1278_06.png,W
./data/figs_5/f1289_09.png,W
./data/figs_5/f1495_10.png,A
./data/figs_5/f1357_05.png,L
./data/figs_5/f1292_07.png,R
./data/figs_5/s1296_07.png,A
./data/figs_5/f1475_09.png,R
./data/figs_5/f1258_09.png,L
./data/figs_5/s1278_06.png,W
./data/figs_5/s1349_04.png,A
./data/figs_5/s1391_10.png,L
./data/figs_5/f1364_05.png,R
./data/figs_5/f1351_05.png,R
./data/figs_5/f1476_02.png,L
./data/figs_5/s1339_04.png,R
./data/figs_5/f1458_04.png,A
./data/figs_5/s1306_08.png,T
./data/figs_5/f1332_10.png,L
./data/figs_5/f1489_04.png,R
./data/figs_5/s1382_08.png,L
./data/figs_5/f1346_05.png,R
./data/figs_5/f1487_04.png,A
./data/figs_5/s1462_09.png,W
./data/figs_5/f1354_07.png,T
./data/figs_5/f1479_10.png,T
./data/figs_5/f1486_03.png,T
./data/figs_5/f1485_05.png,R
./data/figs_5/s1288_04.png,W
./data/figs_5/f1473_08.png,A
./data/figs_5/f1387_02.png,A
./data/figs_5/f1280_04.png,A
./data/figs_5/s1395_02.png,R
./data/figs_5/s1415_08.png,W
./data/figs_5/f1344_09.png,W
./data/figs_5/s1376_08.png,W
./data/figs_5/s1361_10.png,L
./data/figs_5/f1422_06.png,W
./data/figs_5/f1438_09.png,W
./data/figs_5/s1274_04.png,R
./data/figs_5/s1499_01.png,A
./data/figs_5/s1259_08.png,T
./data/figs_5/s1360_02.png,T
./data/figs_5/f1264_05.png,R
./data/figs_5/s1416_06.png,A
./data/figs_5/f1392_10.png,L
./data/figs_5/f1305_06.png,L
./data/figs_5/f1288_04.png,W
./data/figs_5/f1369_07.png,A
./data/figs_5/f1274_04.png,R
./data/figs_5/s1309_05.png,W
./data/figs_5/f1493_08.png,L
./data/figs_5/f1405_07.png,T
./data/figs_5/s1383_03.png,T
./data/figs_5/s1356_02.png,R
./data/figs_5/s1449_07.png,T
./data/figs_5/s1321_06.png,W
./data/figs_5/f1319_01.png,W
./data/figs_5/f1309_05.png,W
./data/figs_5/s1345_06.png,L
./data/figs_5/s1466_09.png,L
./data/figs_5/f1441_02.png,R
./data/figs_5/s1332_10.png,L
./data/figs_5/s1447_03.png,A
./data/figs_5/f1370_05.png,R
./data/figs_5/s1481_02.png,W
./data/figs_5/s1256_07.png,A
./data/figs_5/f1320_10.png,L
./data/figs_5/s1381_01.png,R
./data/figs_5/s1473_08.png,A
./data/figs_5/f1400_01.png,R
./data/figs_5/s1483_05.png,A
./data/figs_5/s1307_03.png,R
./data/figs_5/s1470_09.png,W
./data/figs_5/f1352_08.png,L
./data/figs_5/s1423_10.png,L
./data/figs_5/f1412_04.png,R
./data/figs_5/f1299_07.png,T
./data/figs_5/s1251_03.png,A
./data/figs_5/f1474_04.png,R
./data/figs_5/s1352_08.png,L
./data/figs_5/f1304_06.png,W
./data/figs_5/f1257_04.png,R
./data/figs_5/f1395_02.png,R
./data/figs_5/s1446_03.png,R
./data/figs_5/s1398_03.png,A
./data/figs_5/s1371_08.png,T
./data/figs_5/s1471_01.png,W
./data/figs_5/s1304_06.png,W
./data/figs_5/f1460_06.png,L
./data/figs_5/s1474_04.png,R
./data/figs_5/s1393_01.png,W
./data/figs_5/s1494_04.png,T
./data/figs_5/s1252_07.png,W
./data/figs_5/f1434_03.png,W
./data/figs_5/s1435_09.png,A
./data/figs_5/f1478_07.png,A
./data/figs_5/s1490_08.png,T
./data/figs_5/s1276_01.png,W
./data/figs_5/f1377_08.png,W
./data/figs_5/f1442_07.png,T
./data/figs_5/f1330_03.png,R
./data/figs_5/s1450_09.png,W
./data/figs_5/f1420_05.png,W
./data/figs_5/f1321_06.png,W
./data/figs_5/f1448_10.png,L
./data/figs_5/s1404_09.png,L
./data/figs_5/s1359_03.png,R
./data/figs_5/s1437_07.png,T
./data/figs_5/s1472_08.png,T
./data/figs_5/f1443_03.png,W
./data/figs_5/f1465_01.png,W
./data/figs_5/s1265_06.png,W
./data/figs_5/s1379_07.png,L
./data/figs_5/s1351_05.png,R
./data/figs_5/f1433_07.png,T
./data/figs_5/s1285_08.png,L
./data/figs_5/f1373_10.png,L
./data/figs_5/f1269_04.png,R
./data/figs_5/s1441_02.png,R
./data/figs_5/s1475_09.png,R
./data/figs_5/f1360_02.png,T
./data/figs_5/s1302_02.png,W
./data/figs_5/f1394_07.png,W
./data/figs_5/s1418_10.png,L
./data/figs_5/s1486_03.png,T
./data/figs_5/s1457_09.png,W
./data/figs_5/f1407_04.png,W
./data/figs_5/s1372_04.png,W
./data/figs_5/f1385_06.png,W
./data/figs_5/f1376_08.png,W
./data/figs_5/s1311_06.png,L
./data/figs_5/f1267_05.png,R
./data/figs_5/s1477_07.png,A
./data/figs_5/f1408_03.png,R
./data/figs_5/f1268_02.png,T
./data/figs_5/s1269_04.png,R
./data/figs_5/f1375_02.png,A
./data/figs_5/f1290_10.png,W
./data/figs_5/f1406_03.png,T
./data/figs_5/s1350_03.png,R
./data/figs_5/s1409_06.png,L
./data/figs_5/f1270_02.png,W
./data/figs_5/f1315_02.png,R
./data/figs_5/f1383_03.png,T
./data/figs_5/f1416_06.png,A
./data/figs_5/s1300_08.png,T
./data/figs_5/s1417_02.png,R
./data/figs_5/f1308_07.png,A
./data/figs_5/s1268_02.png,T
./data/figs_5/f1275_02.png,T
./data/figs_5/s1355_05.png,R
./data/figs_5/s1255_07.png,T
./data/figs_5/s1315_02.png,R
./data/figs_5/f1339_04.png,R
./data/figs_5/f1327_08.png,T
./data/figs_5/f1273_08.png,A
./data/figs_5/f1286_04.png,A
./data/figs_5/s1344_09.png,W
./data/figs_5/s1366_06.png,T
./data/figs_5/f1318_05.png,A
./data/figs_5/s1422_06.png,W
./data/figs_5/f1366_06.png,T
./data/figs_5/s1390_07.png,L
./data/figs_5/s1291_09.png,L
./data/figs_5/f1312_10.png,L
./data/figs_5/f1397_06.png,A
./data/figs_5/f1277_08.png,L
./data/figs_5/f1334_08.png,L
./data/figs_5/s1320_10.png,L
./data/figs_5/s1310_09.png,L
./data/figs_5/f1347_09.png,L
./data/figs_5/s1460_06.png,L
./data/figs_5/s1331_04.png,R
./data/figs_5/s1433_07.png,T
./data/figs_0/f0022_05.png,R
./data/figs_0/s0185_05.png,R
./data/figs_0/f0238_07.png,L
./data/figs_0/s0114_05.png,R
./data/figs_0/f0094_03.png,A
./data/figs_0/f0223_01.png,R
./data/figs_0/f0113_01.png,R
./data/figs_0/f0207_05.png,R
./data/figs_0/f0064_07.png,A
./data/figs_0/s0233_08.png,T
./data/figs_0/s0039_03.png,T
./data/figs_0/s0038_02.png,T
./data/figs_0/f0067_03.png,R
./data/figs_0/f0012_01.png,A
./data/figs_0/s0111_02.png,A
./data/figs_0/s0221_06.png,A
./data/figs_0/f0079_05.png,A
./data/figs_0/s0048_04.png,R
./data/figs_0/s0227_02.png,A
./data/figs_0/s0222_03.png,T
./data/figs_0/s0119_08.png,W
./data/figs_0/f0155_02.png,T
./data/figs_0/s0188_10.png,L
./data/figs_0/s0100_10.png,W
./data/figs_0/s0195_07.png,T
./data/figs_0/f0196_05.png,A
./data/figs_0/f0125_01.png,W
./data/figs_0/s0023_04.png,R
./data/figs_0/s0032_03.png,A
./data/figs_0/s0091_10.png,L
./data/figs_0/s0007_09.png,L
./data/figs_0/s0065_09.png,L
./data/figs_0/s0239_06.png,W
./data/figs_0/f0115_03.png,T
./data/figs_0/s0051_09.png,A
./data/figs_0/s0155_02.png,T
./data/figs_0/s0078_03.png,R
./data/figs_0/s0010_01.png,W
./data/figs_0/s0236_04.png,A
./data/figs_0/f0214_09.png,L
./data/figs_0/s0125_01.png,W
./data/figs_0/s0070_10.png,A
./data/figs_0/f0169_05.png,R
./data/figs_0/s0144_07.png,W
./data/figs_0/s0101_07.png,W
./data/figs_0/f0061_08.png,W
./data/figs_0/s0030_10.png,A
./data/figs_0/f0211_09.png,L
./data/figs_0/f0218_02.png,A
./data/figs_0/f0225_10.png,T
./data/figs_0/f0132_07.png,T
./data/figs_0/s0184_06.png,L
./data/figs_0/f0172_08.png,T
./data/figs_0/f0011_02.png,W
./data/figs_0/s0019_10.png,L
./data/figs_0/s0154_08.png,L
./data/figs_0/s0229_08.png,T
./data/figs_0/f0195_07.png,T
./data/figs_0/f0250_10.png,L
./data/figs_0/s0028_08.png,T
./data/figs_0/s0209_04.png,W
./data/figs_0/s0183_02.png,W
./data/figs_0/f0246_02.png,T
./data/figs_0/s0130_02.png,W
./data/figs_0/s0043_08.png,A
./data/figs_0/s0017_06.png,L
./data/figs_0/f0028_08.png,T
./data/figs_0/f0053_04.png,T
./data/figs_0/f0243_08.png,T
./data/figs_0/f0248_02.png,R
./data/figs_0/f0206_08.png,T
./data/figs_0/s0109_05.png,R
./data/figs_0/s0225_10.png,T
./data/figs_0/s0008_10.png,T
./data/figs_0/s0009_08.png,L
./data/figs_0/f0059_02.png,A
./data/figs_0/s0198_06.png,W
./data/figs_0/f0232_09.png,L
./data/figs_0/s0005_03.png,A
./data/figs_0/s0088_02.png,A
./data/figs_0/f0240_01.png,A
./data/figs_0/s0046_07.png,W
./data/figs_0/f0170_02.png,A
./data/figs_0/s0073_07.png,T
./data/figs_0/s0223_01.png,R
./data/figs_0/f0174_03.png,R
./data/figs_0/f0226_10.png,L
./data/figs_0/s0080_09.png,L
./data/figs_0/f0021_07.png,T
./data/figs_0/f0219_10.png,W
./data/figs_0/f0220_10.png,L
./data/figs_0/f0118_08.png,T
./data/figs_0/s0099_02.png,A
./data/figs_0/f0184_06.png,L
./data/figs_0/f0176_08.png,W
./data/figs_0/s0040_07.png,T
./data/figs_0/f0038_02.png,T
./data/figs_0/s0159_02.png,R
./data/figs_0/s0063_06.png,L
./data/figs_0/s0146_08.png,T
./data/figs_0/s0178_02.png,T
./data/figs_0/f0153_08.png,W
./data/figs_0/f0145_10.png,A
./data/figs_0/s0104_08.png,W
./data/figs_0/s0173_10.png,L
./data/figs_0/f0063_06.png,L
./data/figs_0/f0148_02.png,L
./data/figs_0/s0034_10.png,L
./data/figs_0/s0055_10.png,L
./data/figs_0/f0098_07.png,A
./data/figs_0/f0189_09.png,A
./data/figs_0/f0102_02.png,W
./data/figs_0/f0120_08.png,A
./data/figs_0/f0084_03.png,R
./data/figs_0/s0011_02.png,W
./data/figs_0/f0181_09.png,L
./data/figs_0/f0242_10.png,W
./data/figs_0/s0151_06.png,A
./data/figs_0/f0200_06.png,W
./data/figs_0/f0162_09.png,L
./data/figs_0/f0201_02.png,R
./data/figs_0/s0150_10.png,L
./data/figs_0/f0014_06.png,W
./data/figs_0/f0134_03.png,T
./data/figs_0/f0109_05.png,R
./data/figs_0/f0088_02.png,A
./data/figs_0/f0020_06.png,A
./data/figs_0/s0171_08.png,R
./data/figs_0/s0116_06.png,L
./data/figs_0/f0130_02.png,W
./data/figs_0/s0207_05.png,R
./data/figs_0/f0047_01.png,T
./data/figs_0/s0072_09.png,L
./data/figs_0/s0161_04.png,A
./data/figs_0/s0246_02.png,T
./data/figs_0/f0247_08.png,W
./data/figs_0/f0138_06.png,L
./data/figs_0/s0191_06.png,L
./data/figs_0/s0216_05.png,R
./data/figs_0/f0051_09.png,A
./data/figs_0/f0187_08.png,T
./data/figs_0/f0041_09.png,L
./data/figs_0/f0147_06.png,L
./data/figs_0/f0175_06.png,L
./data/figs_0/s0059_02.png,A
./data/figs_0/f0110_08.png,R
./data/figs_0/s0056_04.png,T
./data/figs_0/f0241_04.png,R
./data/figs_0/f0185_05.png,R
./data/figs_0/f0171_08.png,R
./data/figs_0/f0089_07.png,W
./data/figs_0/s0113_01.png,R
./data/figs_0/f0072_09.png,L
./data/figs_0/s0145_10.png,A
./data/figs_0/f0159_02.png,R
./data/figs_0/f0183_02.png,W
./data/figs_0/f0066_08.png,W
./data/figs_0/s0164_05.png,R
./data/figs_0/f0216_05.png,R
./data/figs_0/s0179_09.png,L
./data/figs_0/s0203_10.png,L
./data/figs_0/s0107_03.png,R
./data/figs_0/s0118_08.png,T
./data/figs_0/s0204_10.png,L
./data/figs_0/s0142_06.png,L
./data/figs_0/s0123_06.png,L
./data/figs_0/f0096_03.png,W
./data/figs_0/s0068_01.png,R
./data/figs_0/s0086_06.png,L
./data/figs_0/s0230_10.png,A
./data/figs_0/f0244_09.png,L
./data/figs_0/s0102_02.png,W
./data/figs_0/s0062_06.png,L
./data/figs_0/s0058_10.png,A
./data/figs_0/f0036_04.png,T
./data/figs_0/s0093_09.png,W
./data/figs_0/f0081_07.png,A
./data/figs_0/f0205_05.png,R
./data/figs_0/f0128_10.png,L
./data/figs_0/s0167_05.png,R
./data/figs_0/s0213_07.png,W
./data/figs_0/s0231_03.png,R
./data/figs_0/s0234_10.png,L
./data/figs_0/f0015_01.png,A
./data/figs_0/s0152_03.png,R
./data/figs_0/f0150_10.png,L
./data/figs_0/f0186_04.png,T
./data/figs_0/f0058_10.png,A
./data/figs_0/s0036_04.png,T
./data/figs_0/f0116_06.png,L
./data/figs_0/s0215_01.png,A
./data/figs_0/f0091_10.png,L
./data/figs_0/f0239_06.png,W
./data/figs_0/f0152_03.png,R
./data/figs_0/s0157_03.png,R
./data/figs_0/f0073_07.png,T
./data/figs_0/f0076_07.png,T
./data/figs_0/s0064_07.png,A
./data/figs_0/s0147_06.png,L
./data/figs_0/s0187_08.png,T
./data/figs_0/s0003_10.png,L
./data/figs_0/f0198_06.png,W
./data/figs_0/f0009_08.png,L
./data/figs_0/f0046_07.png,W
./data/figs_0/f0167_05.png,R
./data/figs_0/f0124_08.png,L
./data/figs_0/f0173_10.png,L
./data/figs_0/f0143_05.png,R
./data/figs_0/f0117_09.png,L
./data/figs_0/f0126_10.png,T
./data/figs_0/s0194_10.png,A
./data/figs_0/f0179_09.png,L
./data/figs_0/f0215_01.png,A
./data/figs_0/f0199_04.png,W
./data/figs_0/s0133_03.png,W
./data/figs_0/s0029_08.png,L
./data/figs_0/s0047_01.png,T
./data/figs_0/f0178_02.png,T
./data/figs_0/s0211_09.png,L
./data/figs_0/s0077_03.png,W
./data/figs_0/s0153_08.png,W
./data/figs_0/s0079_05.png,A
./data/figs_0/f0227_02.png,A
./data/figs_0/s0132_07.png,T
./data/figs_0/f0144_07.png,W
./data/figs_0/f0136_01.png,R
./data/figs_0/f0083_04.png,R
./data/figs_0/s0106_08.png,W
./data/figs_0/f0045_06.png,L
./data/figs_0/s0076_07.png,T
./data/figs_0/f0004_05.png,R
./data/figs_0/f0099_02.png,A
./data/figs_0/s0249_04.png,A
./data/figs_0/s0027_08.png,A
./data/figs_0/s0220_10.png,L
./data/figs_0/f0080_09.png,L
./data/figs_0/f0068_01.png,R
./data/figs_0/f0032_03.png,A
./data/figs_0/f0203_10.png,L
./data/figs_0/s0210_09.png,L
./data/figs_0/f0097_06.png,A
./data/figs_0/s0186_04.png,T
./data/figs_0/f0086_06.png,L
./data/figs_0/f0123_06.png,L
./data/figs_0/s0136_01.png,R
./data/figs_0/f0168_02.png,A
./data/figs_0/f0095_05.png,R
./data/figs_0/f0208_03.png,T
./data/figs_0/s0021_07.png,T
./data/figs_0/f0035_07.png,L
./data/figs_0/s0193_01.png,R
./data/figs_0/s0117_09.png,L
./data/figs_0/s0219_10.png,W
./data/figs_0/s0037_06.png,W
./data/figs_0/s0044_03.png,R
./data/figs_0/s0182_10.png,L
./data/figs_0/f0193_01.png,R
./data/figs_0/f0056_04.png,T
./data/figs_0/f0017_06.png,L
./data/figs_0/f0161_04.png,A
./data/figs_0/f0135_04.png,R
./data/figs_0/f0191_06.png,L
./data/figs_0/s0053_04.png,T
./data/figs_0/f0013_03.png,A
./data/figs_0/f0163_03.png,T
./data/figs_0/s0242_10.png,W
./data/figs_0/s0143_05.png,R
./data/figs_0/s0205_05.png,R
./data/figs_0/f0230_10.png,A
./data/figs_0/s0237_07.png,A
./data/figs_0/f0111_02.png,A
./data/figs_0/f0016_08.png,A
./data/figs_0/s0124_08.png,L
./data/figs_0/s0228_07.png,L
./data/figs_0/s0201_02.png,R
./data/figs_0/s0054_03.png,T
./data/figs_0/f0177_02.png,T
./data/figs_0/s0098_07.png,A
./data/figs_0/f0217_02.png,T
./data/figs_0/f0044_03.png,R
./data/figs_0/f0122_03.png,T
./data/figs_0/f0093_09.png,W
./data/figs_0/s0172_08.png,T
./data/figs_0/f0212_04.png,R
./data/figs_0/f0082_06.png,L
./data/figs_0/s0148_02.png,L
./data/figs_0/s0050_01.png,T
./data/figs_0/f0025_06.png,W
./data/figs_0/f0034_10.png,L
./data/figs_0/s0089_07.png,W
./data/figs_0/s0180_01.png,W
./data/figs_0/s0224_09.png,L
./data/figs_0/f0070_10.png,A
./data/figs_0/f0222_03.png,T
./data/figs_0/s0134_03.png,T
./data/figs_0/s0067_03.png,R
./data/figs_0/f0103_10.png,L
./data/figs_0/s0160_08.png,T
./data/figs_0/f0001_01.png,W
./data/figs_0/s0001_01.png,W
./data/figs_0/s0174_03.png,R
./data/figs_0/f0156_02.png,T
./data/figs_0/f0077_03.png,W
./data/figs_0/f0037_06.png,W
./data/figs_0/s0004_05.png,R
./data/figs_0/s0060_05.png,R
./data/figs_0/f0050_01.png,T
./data/figs_0/f0141_01.png,R
./data/figs_0/s0110_08.png,R
./data/figs_0/f0055_10.png,L
./data/figs_0/f0154_08.png,L
./data/figs_0/s0139_10.png,L
./data/figs_0/s0238_07.png,L
./data/figs_0/f0049_03.png,T
./data/figs_0/f0023_04.png,R
./data/figs_0/s0197_08.png,T
./data/figs_0/f0131_10.png,L
./data/figs_0/f0026_03.png,T
./data/figs_0/s0097_06.png,A
./data/figs_0/s0006_09.png,A
./data/figs_0/s0135_04.png,R
./data/figs_0/s0016_08.png,A
./data/figs_0/f0245_07.png,W
./data/figs_0/f0087_03.png,T
./data/figs_0/s0168_02.png,A
./data/figs_0/f0182_10.png,L
./data/figs_0/s0020_06.png,A
./data/figs_0/s0015_01.png,A
./data/figs_0/f0151_06.png,A
./data/figs_0/s0052_08.png,L
./data/figs_0/s0057_02.png,W
